FileName,Reference,Types
NY8UX001C,"G. Epstein Shochet, L. Drucker, M. Pomeranz, et al., First trimester human placenta prevents breast cancer cell attachment to the matrix: the role of extracellular matrix, Mol. Carcinog. 56 (1) (2017) 62-74.",TRADITIONAL REF
NY8UX001C,"L. Wollin, J.H.W. Distler, E.F. Redente, et al., Potential of nintedanib in treatment of progressive fibrosing interstitial lung diseases, Eur. Respir. J. 54 (2019).",TRADITIONAL REF
NY8VB000C,"Z. Yi , Z. Wang , Y. Cheng , L. Wang , Energy Environ. Mater. 2018 , 1 , 147 .",TRADITIONAL REF
NY8VB000C,"Z. Hu , Q. Liu , S. L. Chou , S. X. Dou , Adv. Mater. 2017 , 29 , 1705871 .",TRADITIONAL REF
NY8VS003C,"Atiku, S. O., & Boateng, F. (2020). Rethinking Education System for the Fourth Industrial Revolution. In S. Atiku (Ed.), Human Capital Formation for the Fourth Industrial Revolution (pp. 1-17). doi:10.4018/978-1-5225-9810-7.ch001",TRADITIONAL REF
NY8VS003C,"Ayneto, X. (2019). Industry 4.0, the new engine of industrial innovation. Direccion y Organizacion, 69, 99-110.",TRADITIONAL REF
NY8VS003C,"Aziz, A. (2018). Education 4.0 Made Simple: Ideas For Teaching. International Journal of Education & Literacy Studies, 6(3), 92-98. doi:10.7575/aiac.ijels.v.6n.3p.92",TRADITIONAL REF
NY8VS003C,"Carruana, A., Alario-Hoyos, C., & Delgado, C. (2019). Smart Education: A Review and Future Research Directions. Proceedings of 13th International Conference on Ubiquitous Computing and Ambient Intelligence UCAmI, 31(1), 57. doi:10.3390/proceedings2019031057",TRADITIONAL REF
NY8VS003C,"Creswell, J. W. (2009). Research design: Qualitative, Quantitative, and Mixed Methods Approaches. SAGE Publications Inc.",TRADITIONAL REF
NY8VS003C,"Friese, S. (2019). Qualitative Data Analysis with ATLAS.ti. SAGE Publications Ltd.",TRADITIONAL REF
NY8VS003C,"Hassan, M., & Geys, B. (2016). Who should pick up the bill? Distributing the financial burden of technological innovations in schools. Computers & Education, 94, 193-203. doi:10.1016/j.compedu.2015.11.018",TRADITIONAL REF
NY8VS003C,"Ismagilova, E., Hughes, L., Dwivedi, Y. K., & Ramand, K. R. (2019). Smart cities: Advances in research-An information systems perspective. International Journal of Information Management, 47, 88-100. doi:10.1016/j.ijinfomgt.2019.01.004",TRADITIONAL REF
NY8VS003C,Jisc. (2019). Horizons report on emerging technologies and education. http://repository.jisc.ac.uk/7284/1/horizons-report-spring-2019.pdf,TRADITIONAL REF
NY8VS003C,"Kaymaz, Y., Kabasakal, I., Cicekli, U. G., & Kocamaz, M. (2017). A Conceptual Framework for Developing a Customized I 4.0 Education Scale: An Exploratory Research. In 23rd International Symposium for Design and Technology in Electronic Packaging (SIITME) (pp. 2013-216). doi:10.1109/SIITME.2017.8259941",TRADITIONAL REF
NY8VS003C,"Korozi, M., Leonidis, A., Antona, M., & Stephanidis, C. (2017). LECTOR: Towards Reengaging Students in the Educational Process Inside Smart Classrooms. In P. Horain, C. Achard, & M. Mallem (Eds.), Lecture Notes in Computer Science: Vol. 10688. Intelligent Human Computer Interaction. IHCI 2017 (pp. 137-149).Springer., doi:10.1007/978-3-319-72038-8_11",TRADITIONAL REF
NY8VS003C,"Lorenzo, N., & Gallon, R. (2018). A Social Constructionist Model for Human-Machine Ecosystems. In L. Daniela & M. Lytras (Eds.), Learning Strategies and Constructionism in Modern Education Settings (pp. 25-49). IGI Global.",TRADITIONAL REF
NY8VS003C,"Mason, J. (2002). Qualitative Researching. SAGE Publications Ldt.",TRADITIONAL REF
NY8VS003C,"MC/CoSN Horizon Report. (2017). K-12 Edition examines emerging technologies for their potential impact on and use in teaching, learning, and creative inquiry in schools. https://library.educause.edu/~/media/ files/ library/2017/11/2017hrk12EN.pdf",TRADITIONAL REF
NY8VS003C,"Morgan, D. L. (1997). Focus Groups as Qualitative Research. SAGE Publications Ltd., doi:10.4135/9781412984287",TRADITIONAL REF
NY8VS003C,"Negron, T. P., & Graves, C. A. (2017). Classroom Attentiveness Classification Tool (ClassACT): The System Introduction. IEEE International Conference On Pervasive Computing And Communications Workshops (PERCOM Workshops). doi:10.1109/PERCOMW.2017.7917513",TRADITIONAL REF
NY8VS003C,"Ng, H. S. (2020). Opportunities, Challenges, and Solutions for Industry 4.0. In Business Management and Communication Perspectives in Industry 4.0 (pp. 32-51). N doi:10.4018/978-1-5225-9416-1.ch003",TRADITIONAL REF
NY8VS003C,"OECD. ( 2015). Students, Computers and Learning Making the Connection. PISA, OECD Publishing. 10.1787/9789264239555-en",TRADITIONAL REF
NY8VS003C,OECD. (2018). Preparing our youth for an inclusive and sustainable world: The OECD PISA Global Competence Framework. https://www.oecd.org/pisa/Handbook-PISA-2018-Global-Competence.pdf,TRADITIONAL REF
NY8VS003C,"Pala u, R., & Mogas, J. (2019). Systematic literature review for a characterization of the smart learning environments. In A. M. Cruz & A. I. Aguilar (Eds.), Propuestas multidisciplinares de innovacion e intervencion educativa. Universidad Internacional de Valencia.",TRADITIONAL REF
NY8VS003C,"Popkova, E. G., Ragulina, Y. V., & Bogoviz, A. V. (2019). Fundamental Differences of Transition to Industry 4.0 from Previous Industrial Revolutions. In E. G. Popkova, Y. V. Ragulina, & A. V. Bogoviz (Eds.), Industry 4.0: Industrial Revolution of the 21st Century (pp. 21-29). Springer International Publishing., doi:10.1007/978-3-319-94310-7_3",TRADITIONAL REF
NY8VS003C,"Rudolf, G., Fertner, C., Kramar, H., Kalasek, R., & Pichler-Milanovic, N. (2007). Smart cities-Ranking of European medium-sized cities. Centre of Regional Science. http://www.smart-cities.eu/download/smart_cities_final_report.pdf",TRADITIONAL REF
NY8VS003C,"Sah, P., Fanselow, M., Hattie, J., Magsamen, S., Mattingley, J., Quirk, G., & Williams, S. (2016). Integrating neuroscience and learning: Now's the time.... NPJ Science of Learning, 1( 1), 16007. doi:10.1038/npjscilearn.2016.7 PMID:30792893",TRADITIONAL REF
NY8VS003C,"Sardinha, L., Almeida, A. M. P., & Pedro, N. (2017). Bridging approaches: Classroom Physical Space as a learning ecosystem. Interaction Design and Architectures, 35(1), 56-74.",TRADITIONAL REF
NY2RA000C,Shaping Future Energy With Piclo Trial. Accessed: Mar. 2015. [Online]. Available: http://www.goodenergy.co.uk/blog/articles/2015/03/10/shaping-the-future-of-energy-with-the-piclo-trial/,NON TRADITIONAL REF
NY2RA000C,Sonnen Community Connects Households Makes Conventional Electricity Suppliers Obsolete Through Self-Generated Power. Accessed: Jun. 2015. [Online]. Available: https://microsite.sonnenbatterie.de/en/sonnenCommunity,NON TRADITIONAL REF
NY2RA000C,(2018). Ethereum. [Online]. Available: https://www.ethereum.org/,NON TRADITIONAL REF
NY2RA000C,Real Time Demand Curves. Accessed: Feb. 2020. [Online]. Available: http://www.caiso.com/outlook/SystemStatus.html,NON TRADITIONAL REF
NY2RS003C,"Guiry M.D., Guiry G.M., AlgaeBase. World-wide electron. publ. Nat. Univ. Ireland, Galway, 2020. http://www.algaebase.org",NON TRADITIONAL REF
NY2RS004C,NAWQA. 2012. https://www.usgs.gov/mission-areas/water-resources/science/national-water-quality-assessment-nawqa; searched on 10/23/2012.,NON TRADITIONAL REF
NY2SB000C,"2020 Melanoma Skin Cancer Report. Accessed: Jun. 20, 2020. [Online]. Available: https://www.melanomauk.org.uk/2020-melanoma-skin-cancer-report/",NON TRADITIONAL REF
NY2SB000C,"Ultraviolet (UV) Radiation and Skin Cancer. Accessed: Jun. 20, 2020. [Online]. Available: https://www.who.int/news-room/q-a-detail/ultraviolet-(uv)-radiation-and-skin-cancer/",NON TRADITIONAL REF
NY2SB000C,"ISIC Database. Accessed: Jan. 30, 2020. [Online]. Available: https://challenge2019.isic-archive.com/",NON TRADITIONAL REF
NY2SB000C,"IMAGENET. Accessed: Feb. 15, 2020. [Online]. Available: http://www.image-net.org/",NON TRADITIONAL REF
NY2SB000C,"MathWorks. Accessed: Jan. 10, 2020. [Online]. Available: https://www.mathworks.com/",NON TRADITIONAL REF
NY2SD000C,"AWS. AWS Fargate. Accessed: Jul. 20, 2020. [Online]. Available: https://aws.amazon.com/fargate/?nc1=h_ls",NON TRADITIONAL REF
NY2SD000C,"Tianchi Big Data Research Platform. Interpretation of the Global Schedul- ing Algorithm Competition. Accessed: Jul. 20, 2020. [Online]. Available: http://dy.163.com/v2/article/detail/DKS1OUG90517C29L.html.",NON TRADITIONAL REF
NY2SF000C,"Robotyka, Roboty, Mechatronika I Automatyka. Accessed: Dec. 23, 2019. [Online]. Available: http://www.asimo.pl/materialy/download/iRobot_510_PackBot_for_HazMat_Technicians.pdf",NON TRADITIONAL REF
NY2SF000C,"Ah Rechargeable Lithium-Ion Battery. Accessed: Dec. 23, 2019. [Online]. Available: https://www.bren-tronics.com/bt-70791ck.html",NON TRADITIONAL REF
NY2TA005C,"Mondal, B., S. Pati, and P. K. Patowari. 2020b. ""Numerical Analysis of Mixing Performance in Microchannel with Different Ratio of Outlet to Inlet Width."" In Techno- Societal 2018, 257-66. Cham: Springer.",NON TRADITIONAL REF
NY2TE000C,"World Health Organization: Latest global cancer data . &lt; https://www.who.int/cancer/PRGlobocanFinal.pdf <greater than> ( 2018 ). Accessed November 7, 2019.",NON TRADITIONAL REF
NY8WK004C,"Chilton, P., G. Lakoff, 1995, ""Foreign policy by metaphor"", in: Ch. Schaffner, A. L. Wenden (eds), Language and Peace, Aldershot, Dartmouth, 37-59.",TRADITIONAL REF
NY8WK004C,"Davies, M., 2008-, The Corpus of Contemporary American English: 560 million words, 1990- present. Available online at https://corpus.byu.edu/coca/.",TRADITIONAL REF
NY8WK004C,"Derleth, J. W., 2000, The Transition in Central and Eastern European Politics, Upper Saddle River, NJ, Prentice Hall.",TRADITIONAL REF
NY8WK004C,"Falk, B. J., 2003, The Dilemmas of Dissidence in East- Central Europe, Budapest, Central European University Press.",TRADITIONAL REF
NY8WK004C,"Fukuyama, F., 1992, The End of History and the Last Man, London, Penguin Books.",TRADITIONAL REF
NY8WK004C,"Gokay, B., 2001, Eastern Europe since 1970, Harlow, Pearson Education Limited.",TRADITIONAL REF
NY8WK004C,"Grzymala-Busse, A. M., 2002, Redeeming the Communist Past: The Regeneration of Communist Parties in East Central Europe, Cambridge, Cambridge University Press.",TRADITIONAL REF
NY8WK004C,"Hoffman, E., 1993, Exit into History: A Journey through the New Eastern Europe, London, Heinemann.",TRADITIONAL REF
NY8WK004C,"Hupchick, D. P., 1994, Culture and History in Eastern Europe, New York, St. Martin's Press.",TRADITIONAL REF
NY8WK004C,"Janos, A. C., 2001, ""From Eastern Empire to Western hegemony: East Central Europe under two international regimes"", East European Politics and Societies, 15, 2, 221-249.",TRADITIONAL REF
NY8WK004C,"Jowitt, K., 1992, ""The Leninist legacy"", in: I. Banac (ed.), Eastern Europe in Revolution, Ithaca, NY, Cornell University Press, 207-224.",TRADITIONAL REF
NY8WK004C,"Kenney, P., 2002, A Carnival of Revolution: Central Europe 1989, Princeton, NJ, Princeton University Press.",TRADITIONAL REF
NY8WK004C,"Kenney, P., 2006, The Burdens of Freedom: Eastern Europe since 1989, London, Zed Books.",TRADITIONAL REF
NY8WK004C,"Kopecek, M. (ed.), 2008, Past in the Making: Historical Revisionism in Central Europe after 1989, Budapest, Central European University Press.",TRADITIONAL REF
NY8WK004C,"Kovecses, Z., 2002, Metaphor: A Practical Introduction, Oxford, Oxford University Press.",TRADITIONAL REF
NY8WK004C,"Kurti, L., 2002, ""Skinheads, extremists and neo-nazis in East-Central Europe"", in: L. B. Sorensen, L. C. Eliason (eds), Fascism, Liberalism, and Social Democracy in Central Europe: Past and Present, Aarhus: Aarhus University Press, 293-317.",TRADITIONAL REF
NY8WK004C,"Lakoff, G., M. Johnson, 1980, Metaphors We Live By, Chicago, University of Chicago Press.",TRADITIONAL REF
NY8WK004C,"Larrabee, F. S., 1993, East European Security after the Cold War, Santa Monica, CA, RAND (National Defense Research Institute).",TRADITIONAL REF
NY8WK004C,"Marc, L., 2009, What's so Eastern about Eastern Europe?, Harpenden, Oldcastle Books.",TRADITIONAL REF
NY8WK004C,"Marks, M. P., 2004, The Prison as Metaphor. Re-Imagining International Relations, New York, Peter Lang.",TRADITIONAL REF
NY8WK004C,"Marks, M. P., 2011, Metaphors in International Relations Theory, New York, Palgrave Macmillan.",TRADITIONAL REF
NY8WK004C,"O Beachain, D., V. Sheridan, S. Stan (eds), 2012, Life in Post- Communist Eastern Europe after EU Membership. Happy Ever After?, London, Routledge.",TRADITIONAL REF
NY8WK004C,"Paloff, B., 2014, ""East is always further east"", East European Politics and Societies, 28, 4, 687-692.",TRADITIONAL REF
NY8WK004C,"Plokhy, S., 2011, ""The `New Eastern Europe': What to do with the histories of Ukraine, Belarus, and Moldova?"", East European Politics and Societies, 25, 4, 763-769.",TRADITIONAL REF
NY8WK004C,"Porter, A., 2010, The Ghosts of Europe: Central Europe's Past and Uncertain Future, New York, Thomas Dunne Books.",TRADITIONAL REF
NY8WK004C,"Romano, S., 2014, The Political and Social Construction of Poverty: Central and Eastern European Countries in Transition, Bristol, Policy Press.",TRADITIONAL REF
NY8WK004C,"Rupnik, J., 2000, ""Eastern Europe: The international context"", Journal of Democracy, 11, 2, 115-129.",TRADITIONAL REF
NY8WK004C,"Sabic, Z., P. Drulak (eds), 2012, Regional and International Relations of Central Europe, Basingstoke, Palgrave Macmillan.",TRADITIONAL REF
NY1VW003C,"E. Emley, New York, London, 1966.",NON TRADITIONAL REF
NY1WH000C,National institute for materials science (NIMS) Atom Work. http://crystdb.nims.go.jp/.,NON TRADITIONAL REF
NY1WS010C,"Beijing Committee on SNWDP, May 2018. http://nsbd.beijing.gov.cn/nsbd/glyx/gcjs/42941/index.html (Accessed on September 28, 2019).",NON TRADITIONAL REF
NY1WS020C,"Energy Australia, 2017. https://www.energyaustralia.com.au/about-us/energy-generation/yallourn-power-station, Accessed date: 15 September 2017.",NON TRADITIONAL REF
NY1WU004C,"""Informes de Femicidios en Argentina Adriana Marisel Zambrano"". http://www.lacasadelencuentro.org/femicidios03.html.Consultado el 30 de agosto de 2019",NON TRADITIONAL REF
NY1WU005C,"Montenegro, Sofia, Juana Antonia Jimenez Martinez, Yamilet de la Concep- cion Mejia Palma, Marlen Auxiliadora Chow Cruz, and Ana Otilia Quiros Visquez. ""Recurso de Amparo contra Reglamento a la Ley 779"". https://confidencial.com.ni/archivos/articulo/19477/mujeres-recurren-de-amparo-contra-reglamento-de-ley-779",NON TRADITIONAL REF
NY1WU005C,"Reglamento a la Ley 779, ""Ley Integral Contra la Violencia Hacia las Mujeres de Reformas a la Ley No. 641. Codigo Penal"". La Gaceta: Diario Oficial, 31 julio 2014.",NON TRADITIONAL REF
NY1XD000C,"Concept of Positive Rake, Negative rake and zero rake angle [WWW Document], n.d. . Minaprem. URL http://www.minaprem.com/machining/cutter/geometry/concept-of-positive-rake-negative-rake-and-zero-rake-angle/(accessed 7.28.19).",NON TRADITIONAL REF
NY1XM005C,BMKG (2019) Tren suhu. https://www.bmkg.go.id/iklim/?p=tren-suhu Accessed 13 September 2019,NON TRADITIONAL REF
NY1XP000C,"Ley 10/1990, de 15 de octubre, del Deporte. Boletin Oficial del Estado, num. 249, pp. 30397-30411.",NON TRADITIONAL REF
NY1XP000C,"Ley 2/1995, de 30 de mayo, del Deporte de Extremadura. Bo- letin Oficial del Estado, num. 128, pp. 15700-15713.",NON TRADITIONAL REF
NY1XP000C,"Ley 51/2003, de 2 de diciembre, de igualdad de oportunida- des, no discriminacion y accesibilidad universal de las personas con discapacidad. Boletin Oficial del Estado, num. 289, pp. 43187-43195.",NON TRADITIONAL REF
NY1XP000C,"Ley 39/2006, de 14 de diciembre, de Promocion de la Autono- mia Personal y Atencion a las personas en situacion de dependencia. Boletin Oficial del Estado, num. 299, pp. 44142-44156.",NON TRADITIONAL REF
NY1XP000C,"Ley 11/2014, de 9 de diciembre, de accesibilidad universal de Extremadura. Diario Oficial de Extremadura, num. 239, pp. 37307-37335.",NON TRADITIONAL REF
NY1XP000C,"Real Decreto 1971/1999, de 23 de diciembre, de procedimien- to para el reconocimiento, declaracion y calificacion del grado de minusvalia. Boletin Oficial del Estado, num. 22, pp. 3317-3410.",NON TRADITIONAL REF
NY1XP000C,"Real Decreto 1364/2012, de 27 de septiembre, por el que se modifica el Real Decreto 1971/1999, de 23 de diciembre, de procedimiento para el reconocimiento, declaracion y calificacion del grado de discapacidad. Boletin Oficial del Estado, num. 245, pp. 72772-72774.",NON TRADITIONAL REF
NY1XP000C,"Real Decreto 1/2013, de 29 de noviembre, por el que se aprue- ba el Texto Refundido de la Ley General de derechos de las personas con discapacidad y de su inclusion social. Boletin Oficial del Estado, num. 289, pp. 95635-95673.",NON TRADITIONAL REF
NY1YA008C,"TREINER, J. (2000).- Extrait du Bulletin officiel n<degrees> 6 du 12 aout 1999, France, 39-143.",NON TRADITIONAL REF
NY1YF000C,"Brasil, Presidencia da Republica do Brasil. (1996). Lei de Diretrizes e Bases da Educacao Nacional. Lei numero 9394. Recuperado de: http://www.planalto.gov.br/ccivil_03/Leis/L9394.htm",NON TRADITIONAL REF
NY1YK000C,IMBA Europe. (2015). European Mountain Bike Survey. Retrieved from www.imba-europe.org/locations,TRADITIONAL REF
NY1ZG006C,Zhang D Lu G Zhang L Finger-knuckle-print verification Advanced biometrics 2018 Cham Springer 85 109,TRADITIONAL REF
NY1ZG014C,AerialRobotics Dataset. ftp://www.aerialrobotics.eu/. Accessed 30 Mar 2014,NON TRADITIONAL REF
NY8XX005C,"ESRI . ( 2011 ). ArcGIS desktop 10. 3 . Redlands, CA : Environmental Systems Research Institute .",TRADITIONAL REF
NY8XX005C,"Ingram, G. J. , & Corben, C. ( 1975 ). The frog fauna of north Stradbroke Island, with comments on the 'acid' frogs of the wallum . Proceedings of the Royal Society of Queensland , 86 , 49-54 .",TRADITIONAL REF
